Tennessean Truck Stop,35.30929,-86.88021
Shallowater Truck Stop,33.67319,-101.97944
Jda Truck Stop,36.56488,-97.81936
Champlain Peterbilt,44.995,-73.45719
Pilot,33.92852,-81.07701
Highway 34 Truck Stop,40.82655,-91.20783
Flying J,43.65373,-79.64936
Wilmington Truck Stop,33.77462,-118.25372
Speedway Travel Center,35.06154,-118.17659
24-7 Travel Plaza,35.35631,-118.91407
Kent Kwik Travel Center,32.93658,-105.96471
Flying J,31.39991,-103.4873
Flying J,47.71128,-116.99627
Flying J,40.83671,-111.93398
Flying J,38.788,-112.08268
Flying J,32.73192,-111.55034
Triple T Truck Stop,32.12767,-110.87836
Love's,30.25361,-93.01376
Flying J,33.60235,-114.52218
Hill View Truck Stop,33.81485,-81.44911
Flying J,49.89108,-97.07421
Four Mile Truck Stop,30.92308,-88.50909
Nettles Truck Stop,31.19554,-91.2875
Hansen's Truck Stop,40.55301,-124.14649
TravelCenters of America,38.45502,-81.93613
TravelCenters of America,40.06778,-80.56933
TravelCenters of America,30.49952,-88.33483
Wilco Fast Break,39.79076,-91.51648
TravelCenters of America,36.96578,-81.06905
TravelCenters of America,35.33616,-99.59373
TravelCenters of America,32.44917,-100.44226
Sapp Bros,40.69113,-95.79148
TravelCenters of America,33.45827,-112.78154
Marty J's,29.4828,-90.57954
Dalinger Oil,34.39038,-96.12639
National Truck Stop,32.12249,-106.63819
Logansport Truck Stop,31.97456,-93.98305
Cajun Circus,30.49927,-91.30667
Lucky Louie's Truck Stop,30.50764,-91.20379
Tmi Fuel Stop,30.5061,-91.21464
H R Truck Stop,30.45304,-91.24673
River Port Truck Stop,30.44364,-91.24342
Adventure Truck Plaza,29.78458,-90.85914
Derby City South Truck Plaza,37.38052,-84.33033
Cash Magic,30.16375,-93.63793
Buddys Truck Stop,33.7019,-84.08872
TravelCenters of America,34.94644,-104.64073
Champlain Truck Stop,35.84928,-95.01526
TravelCenters of America,32.26441,-101.48913
Flying J,39.68491,-75.48367
TravelCenters of America,40.68939,-112.26415
TravelCenters of America,40.68313,-118.06426
Econo Stop,48.21108,-101.26852
TravelCenters of America,39.90224,-122.1975
Ampride Travel Plaza,36.13455,-97.0515
Paisano Truck Stop,31.75462,-106.49105
Flying J,39.64405,-83.53586
JDS Truck Stop,31.704,-89.14787
Flying J,40.68552,-112.2678
Flying J,33.32263,-87.04614
Flying J,36.0253,-87.17159
Goldy's Truck Plaza,37.23134,-79.18626
Mountain View Truck Stop,35.87989,-83.18564
Presto,37.79473,-97.32957
Discount Diesel,27.64627,-99.5557
Tobo's Truck Stop,35.99718,-94.19934
Made 2 Go Truck Stop,30.55213,-91.19686
Victory Truck Stop,40.4962,-74.29678
Highway 30 Truck Plaza,30.2499,-91.08167
Powder River Travel Plaza,44.61849,-106.10331
Dublin 257 Truck Plaza,32.49361,-82.9835
Witham Truck Stop,42.35225,-122.87557
Cenla Express,32.44709,-91.49293
Kenora Husky Travel Centre,49.76705,-94.51723
98 1 Stop,31.25643,-89.77092
Cattlemens Trail Stop,34.32151,-93.54843
Sarasota Village Plaza,27.29877,-82.4946
Finley Truck Stop,46.16871,-119.04952
Frystown All American Travel Plaza,40.46156,-76.3379
Newell Truck Plaza,38.05636,-97.31929
Deluxe Truck Stop,39.72737,-94.86736
Dannys Food & Fuel Plaza,35.7195,-86.318
Fuel Mart,40.65406,-84.13404
Olson's Truck Stop,44.77933,-93.03402
Can-am Convenience Store,48.85465,-104.58026
Ambest,42.94816,-74.35651
Flying J,38.72399,-94.45192
Flying J,33.51291,-93.94907
Flying J,29.78067,-95.95134
Love's,35.19167,-102.06232
Flying J,32.34337,-108.68213
Flying J,47.24382,-122.38565
Flying J,46.96988,-120.53799
Flying J,27.68645,-99.46469
Flying J,39.9065,-122.19462
Flying J,35.07841,-106.74592
Flying J,36.75926,-89.54159
TravelCenters of America,42.1011,-75.84194
TravelCenters of America,42.56519,-77.71816
TravelCenters of America,42.14608,-88.5092
TravelCenters of America,39.11947,-100.80965
TravelCenters of America,37.38656,-120.73714
West Edmonton Truckland,53.57052,-113.61168
Waupaca Truck Stop,44.35591,-89.11936
Gooseberry Farms Travel Plaza,40.53371,-76.43178
Keystop Truck Center,36.66879,-86.55784
Mid America Travel Plaza,44.67945,-103.85369
Truck & Travel Weatherford,32.73166,-97.81766
Commerce Truck Stop,34.00558,-118.17539
Fontana Truck Stop Center,34.07021,-117.49382
Circle C Truck Stop,33.08224,-80.64828
Quarles,38.96737,-78.18869
Fifth Wheel Truck Stop,43.89262,-78.69089
Opelousas 190 Truck Stop,30.53205,-92.1307
Western Travel Terminal,41.85571,-103.67433
Ernie's Truck Stop,47.30487,-122.31344
Key Truck Stop,29.7894,-95.09228
Bluebird Truck Stop,33.44358,-86.93092
Pro Stop,44.84778,-93.12901
Zack Brothers Truck Stop,37.19569,-86.047
Truck Stop 44,33.87107,-81.38877
Anaheim Truck Depot,33.85238,-117.87139
Hanscom's Truck Stop,43.08071,-70.77043
US Fuel,37.19322,-75.96771
Cloverdale Petro Pass,49.10413,-122.72863
Beamsville Relay Station,43.18344,-79.47683
Firebaugh Travel Plaza,36.85477,-120.77761
Sam's Citgo,30.43644,-81.72049
Jamestown Truck Plaza,46.89278,-98.68152
730 Truck Stop,44.80775,-75.40249
Betty Beaver's Truck Stop,43.25894,-73.69383
Corpus Christi Truck Stop,27.81019,-97.4538
Ortons Audubon Tesoro,46.85852,-95.97889
Davis Travel Center,36.97727,-77.39829
I24 41a Truck Stop,36.71123,-87.4576
Pilot,42.52616,-88.98011
Pilot,43.79632,-90.05874
Pilot,45.49704,-94.14758
Pilot,43.60373,-96.71138
Pilot,43.69491,-98.01526
Pilot,44.11199,-103.27203
Pilot,45.64441,-109.24741
Pilot,46.39722,-105.8226
Pilot,47.47138,-111.36005
Pilot,48.51351,-111.87266
Pilot,46.00554,-112.61111
Pilot,45.91659,-111.5974
Truck World,41.17775,-80.56698
Pilot,46.75617,-114.08229
Pilot,48.37069,-114.23941
Pilot,41.45804,-88.19233
Pilot,41.46028,-88.27154
Pilot,41.42698,-87.75641
Pilot,40.48316,-89.01612
Pilot,38.65267,-90.13188
Pilot,38.73228,-89.90754
Pilot,39.90707,-88.89561
BFS Truck Plaza,39.73465,-80.02693
New TRANSIT Truck Stop,39.10309,-76.62733
Pilot,38.31188,-88.96069
Pilot,38.48654,-90.75916
Pilot,36.90981,-89.35016
Pilot,36.22942,-89.72723
Pilot,36.51892,-89.60534
Pilot,39.00533,-93.73517
Harrisonburg Travel Center,38.40432,-78.90973
Pilot,39.36789,-94.37363
Pilot,37.00493,-94.55166
Pilot,38.93914,-92.77304
Chex Truck Stop,36.39509,-78.3408
Big Boy's,35.56683,-78.16664
Commercial Truck Terminal,28.33741,-81.67087
TR Truck & Auto Plaza,36.00387,-83.52713
Pilot,38.87412,-97.61222
Pilot,39.366,-101.03786
Pilot,40.8318,-98.38188
Pilot,40.69277,-99.38113
Pilot,40.76036,-98.58812
Pilot,41.05268,-102.06987
Pilot,30.08651,-90.44505
Pilot,30.47698,-90.45707
Pilot,30.21314,-93.3763
Pilot,30.45228,-90.95658
Pilot,32.54484,-93.51523
Pilot,32.45974,-91.76012
Pilot,32.5076,-92.19198
Houma Truck Plaza,29.57129,-90.68303
Cochran's Travel Center,34.88942,-85.07307
Snappy Mart,35.80475,-90.6246
Buch's Truck Stop,40.40285,-80.62158
Speedco,33.65946,-84.34063
Fifth Wheel Truck Stop,45.04917,-74.73635
Sapp Brothers,41.23527,-95.87923
Voss Truck Port,38.07695,-91.40909
Fort Wayne Truck Plaza,41.11865,-85.18262
Bosselmans,41.65854,-93.50078
Pilot,34.77794,-92.1288
Fifth Wheel Truck Stop,42.95652,-81.06036
Pilot,35.15726,-90.13563
Pilot,35.15373,-90.13763
Pilot,36.17559,-94.19286
Wings America Travel Center,41.49358,-95.3361
Pilot,35.28039,-93.09373
Pilot,35.46178,-97.68896
Stamart,47.93179,-97.0962
Pilot,41.09272,-74.15519
Pilot,35.78591,-95.40256
Pilot,35.40506,-94.52208
Fifth Wheel Truck Stop,43.20867,-79.5936
Flying J,36.94524,-80.9468
Fifth Wheel Truck Stop,43.52503,-79.90268
Liberty,33.46151,-112.18207
Pilot,33.04304,-96.17715
Pilot,32.642,-96.77934
Petro Stopping Centers,43.48548,-89.4978
Jubitz Travel Center,45.5963,-122.66907
Pilot,33.11713,-95.63507
Pilot,32.95849,-97.30884
Pilot,31.45671,-97.17256
Love's,29.79813,-95.36999
Pilot,29.80152,-95.26756
Husky Travel Centre,53.56286,-113.76464
Pilot,30.73788,-95.59205
Tiger Discount Truck Stop,46.8854,-102.73957
Tom's Travel Center,40.70364,-77.59183
Pilot,30.11105,-93.82086
Choctaw Travel Plaza,34.3747,-96.13483
Pilot,27.68467,-99.46086
Pilot,29.67606,-98.15511
How-Dea Service Center,43.50078,-87.83438
Pilot,29.43965,-98.37969
Stamart Travel Center,47.49663,-94.91523
J J's Truck Stop,34.47198,-92.75489
Pilot,35.19879,-101.74228
Choctaw Travel Plaza,34.00683,-94.73952
Pilot,31.91568,-102.21682
Pilot,31.99756,-106.58518
Fina,34.18713,-93.07135
Choctaw Travel Plaza,33.95416,-96.4184
Golden Acorn Travel Plaza,32.70161,-116.35548
Windsor Husky Travel Centre,42.24392,-82.95154
Uni-Mart,40.92901,-76.06705
Choctaw Travel Plaza,33.95415,-96.41629
Pilot,31.03632,-104.8308
Pilot,39.78104,-104.94967
Husky Travel Centre,45.19167,-74.37549
Pilot,41.13826,-104.71039
Trail's End Truck Stop,40.40361,-95.56567
Pilot,41.32671,-105.6098
Toor's Car & Truck Plaza,42.48798,-87.95209
Thunder Bay Husky Travel Centre,48.4088,-89.25739
Pilot,41.27107,-110.95304
Stamart Travel Center,46.89053,-96.8362
Knox Fuel Stop,32.77052,-96.48868
Stamart Travel Plaza,46.87726,-96.5801
Stamart Travel Plaza,46.87608,-96.82614
Smiths Grove BP Travel Center,37.04443,-86.20969
Saskatoon Husky Travel Centre,52.19386,-106.68548
Regina Husky Travel Centre,50.45074,-104.53276
Ponderosa Truck Stop,35.28815,-84.81802
Plateau Travel Plaza,35.97769,-85.01492
Oneida Casino & Travel Center,44.59043,-88.21834
Barney's Truck Stop,32.67131,-114.49552
Husky Travel Centre,44.10151,-79.62166
Husky Travel Centre,51.08141,-114.00319
Pilot,45.6692,-120.83458
Pilot,38.86319,-121.95044
Pilot,43.21555,-121.78278
Pilot,33.90269,-116.54545
Pilot,34.99237,-117.54276
Pilot,42.3787,-122.89895
Knox Super Stops,32.79579,-96.83332
Morton Travel Center,40.62626,-89.46449
Pilot,34.40875,-117.39926
Pilot,32.73895,-111.55038
Pilot,32.29665,-106.81109
Pilot,37.01826,-120.13277
Pilot,47.00757,-120.58686
Pilot,45.76631,-119.20467
Pilot,34.49423,-118.62054
Pilot,37.11192,-121.01772
Pilot,31.43025,-110.96306
Pilot,41.24478,-112.01951
Auburn Travel Center,39.58993,-89.65225
Pilot,34.85522,-117.08758
Pilot,40.73887,-114.06543
Barney's,32.6697,-114.577
Pilot,34.72756,-114.31643
Choctaw Travel Plaza,34.91945,-95.29647
Pilot,36.66471,-121.63104
Chilliwack Husky Travel Centre,49.14078,-121.95992
Pilot,45.04966,-122.97524
Bob's Service Centre,46.49529,-80.86079
Mid-Tenn Truck Plaza,36.1317,-85.47954
Husky Travel Centre,49.78622,-92.83253
Pilot,33.4559,-112.27257
Drivers Travel Center,32.80147,-97.32026
Gas-N-Go,41.36806,-110.30063
Lee Hi Travel Plazat,37.83227,-79.37816
Ghost Town Fuel Stop,42.87505,-106.42559
Headingley Husky Travel Centre,49.87558,-97.39228
Husky Travel Centre,49.6915,-83.68488
Crossroads Travel Center,46.95306,-114.13081
Choctaw Travel Plaza,34.91155,-94.60695
Hub Plaza,42.57069,-113.78574
Choctaw Travel Plaza,33.89556,-94.81005
Kingston Husky Travel Centre,44.32074,-76.33139
Southern Pride Truck Stop,36.99077,-88.50811
Calgary Fuelstop,51.00865,-114.00092
Gasper-Atkinson Travel Plaza,38.93694,-91.94205
Husky Travel Centre,42.94422,-81.10317
London Auto Truck Center,37.14755,-84.1146
I-24 Truck Plaza,35.45516,-86.04542
Pilot,35.48339,-108.43254
Eagle Travel Plaza,39.15761,-108.30055
Behm's Truck Stop,48.22447,-101.35344
Choctaw Travel Plaza,33.87905,-95.03098
Pilot,29.79767,-95.03262
National Truck Stop,32.46039,-94.66267
Pilot,36.24033,-115.09779
Pilot,43.53893,-123.288
Pilot,35.61563,-119.65938
Eagleville Travel Express,40.4652,-93.95244
Choctaw Travel Plaza,33.93999,-95.52352
Husky Travel Centre,43.64703,-79.68345
Husky Travel Centre,43.65387,-79.64213
Pilot,40.63627,-74.96643
Husky Travel Centre,43.1566,-79.15525
Pilot,40.77024,-111.93927
Pilot,46.95279,-122.93502
Pilot,43.14172,-115.6625
Pilot,32.34597,-108.69213
Husky Travel Centre,49.01915,-88.30585
Pilot,40.71911,-116.10689
Pilot,44.02512,-116.95382
Broken Wheel Truck Stop,42.73755,-105.34704
I-55 Motor Plaza,38.2867,-90.40613
Husky Travel Centre,43.82825,-79.0488
Choctaw Travel Plaza,35.2917,-94.43604
Pilot,32.57006,-116.95376
Choctaw Travel Plaza,35.09795,-94.63254
Husky Travel Centre,46.5398,-84.31901
King's Travel Plaza,30.26081,-93.01385
Pilot,30.29203,-91.91391
Choctaw Travel Plaza,34.48954,-96.04852
Pilot,39.61325,-119.26556
Husky Travel Centre,48.38082,-89.40824
Flying J,45.39299,-74.05486
Pilot,42.26487,-82.484
Plaza Go,38.01001,-97.94026
Pilot,46.87562,-113.88663
Pilot,39.14858,-88.5303
Pilot,34.60808,-92.53413
Winner's Circle,34.39434,-92.82881
Shady Lawn Truck Stop,35.08361,-86.88043
Flying J,45.7477,-72.51329
Flying J,45.19499,-73.44855
Flying J,46.43068,-116.98603
Flying J,58.51153,-117.13284
Flying J,41.82379,-75.6816
Flying J,46.67998,-71.34233
Flying J,40.39459,-91.5687
Pilot,33.66242,-114.23601
Pilot,35.23785,-111.82129
Pilot,32.72755,-97.82321
Flying J,49.94216,-97.22944
Flying J,41.09841,-114.95862
Pilot,40.96074,-117.74653
Pollard Flat Exxon,40.99486,-122.41924
96 Truck Stop,38.01262,-84.17746
Petro,46.13045,-64.88038
Bluegrass Truck Stop,37.61744,-84.79856
Petro,43.25706,-79.78243
Flying J,39.27634,-103.70727
Pilot,42.06834,-72.10464
Love's,42.56454,-113.74225
Sacramento 49er Travel Plaza,38.61648,-121.53886
Shell,36.60548,-119.65758
USA Petroleum,39.74034,-122.20277
Village Fuel Stop,34.49325,-118.61979
Bandini Trucks Terminal,34.0087,-118.21191
United Travel Center,37.09824,-120.21775
Lost Hills Travel Center,35.61505,-119.65749
Action 76 Truck Stop,34.49287,-118.19933
Renegade Truck Stop,35.05942,-118.96957
Kimber Renegade Truck Stop,35.35075,-118.91296
EZ Trip Auto Truck Stop,35.35483,-119.3308
Stop-N-Go,36.69894,-119.73638
Bear Mountain Truck Stop,35.21231,-119.012
Valero Corner Store,35.38905,-119.04319
Frank R Lyall & Son,33.03738,-115.62623
West Sac Truck Stop,38.57563,-121.57537
Dave's Truck Service,34.24786,-119.1983
Mac Valley Oil Company,34.20239,-119.12721
Vernon Truck Wash,34.00877,-118.20836
Pacific Pride,36.18216,-119.3306
Royal Truck Stop,34.06307,-117.28931
Bob's Auto & Truck Stop,35.97158,-119.29112
Valley Colton Truck Stop,34.06548,-117.31406
Valley Pacific,34.92361,-120.41662
Three Sisters Truck Stop,34.06288,-117.49066
Golden Gate Petroleum,37.65393,-122.40014
Golden Hill Country Store,35.64544,-120.65807
3 B's Truck & Auto Plaza,38.1138,-121.39451
Jahant Food & Fuel Stop,38.20786,-121.26498
Truck Town,34.06779,-117.48886
Mohsen Oil Truck & Travel,34.90064,-116.88666
Wesco Food & Fuel,34.81868,-116.60902
Rotten Robbie,37.10265,-121.01581
TravelCenters of America,37.10951,-121.0157
Velero,36.18821,-121.07458
United Travel Plaza,38.86005,-121.95599
Valley Truck Stop,36.66192,-121.62731
Vanco Truck & Auto Plaza,37.93572,-121.30164
Clark's Travel Center,33.72799,-116.2306
Hallelujah Junction Market,39.79912,-120.15381
B B Travel Center,33.61082,-114.72688
Hawks Truck Stop,38.47124,-121.41751
Westley Triangle Truck Stop,37.54407,-121.26901
Mikuls Truck Terminal,35.26683,-119.02688
Akal Truck Stop,35.745,-119.24421
Valero,33.15285,-96.28749
TravelCenters of America,36.75931,-89.53467
TravelCenters of America,41.22825,-95.85285
TravelCenters of America,31.13849,-81.58068
Ashland Goasis,40.85744,-82.26242
Petro Stopping Centers,41.33168,-75.74184
TravelCenters of America,37.86384,-112.83025
Love's,31.66087,-106.23779
Newfield Truck Stop,39.54482,-75.04883
Petro Lube,32.7376,-97.76744
Pilot,33.68556,-84.31075
Gateway Travel Plaza,30.11289,-94.04356
Crazy B's,41.59513,-87.23955
Highway 109 Truck Plaza,35.43187,-93.5295
Buffalo Truck Stop,31.47014,-96.04709
Pollard Flat USA Truck Stop,40.99486,-122.41924
Love's,44.04406,-116.97758
Flying J,30.1156,-93.81948
Uncle Pete's Truck Stop,36.18534,-86.26697
Pilot,42.78061,-74.02927
Georgia-Florida Fuel Center,30.82326,-83.29861
1st Stop,38.54436,-106.93711
Love's,34.3687,-97.96417
Big Country Truck Stop,32.4679,-99.98546
23 Track Stop,39.65073,-82.95809
Petro Stopping Centers,41.01964,-76.79517
Moto Mart,38.76925,-90.18211
Pilot,38.17406,-87.54887
Flying J,50.94854,-113.97826
A&K Truck Stop,28.72171,-81.59523
Husky Truck Stop,43.61731,-79.68975
Golden Express,33.39339,-97.729
Roady's Truck Stops,33.24003,-97.57142
Tracy Truck & Auto Stop,37.766,-121.43505
Weed Truck & Travel Center,41.39866,-122.37588
Truck Net,32.55699,-116.96141
Valero Truck Stop,35.98992,-119.96006
Pilot,39.14872,-88.5321
Jayne Travel Center,36.13754,-120.16449
Sunshine Truck Plaza & Casino,30.09622,-90.92817
Circle Bar Truck Corral,30.69827,-101.09108
Love's,46.83195,-96.84578
TravelCenters of America,34.98891,-118.94344
Sapp Bros Travel Center,41.16163,-96.14289
Cheers Travel Center,36.92098,-89.32553
Sapp Bros Landmark,40.66607,-99.25598
Ves Travel Stop,35.15752,-81.47874
Sapp Bros,41.11771,-102.94914
Blowlin's Flying C Ranch,34.99592,-105.3776
Flying J,38.11719,-121.39283
Carlisle Plasa,38.95463,-87.40753
786 Truck Stop,29.41618,-96.05128
