1001370442,5001,"TravelCenters of America",9522,447190,"43.5643","-116.19867","4115 S Broadway Ave","Boise","Idaho","83705","208-3441091","true","false","true","true","false","12","","","TA.png"
1001400988,138,"Flying J",9522,447190,"45.74233","-107.61158","315 13th St W","Hardin","Montana","59034","406-6651237","false","false","true","false","false","1","","","FlyingJ.png"
1001500015,573,"Pilot",9522,447190,"46.39722","-105.8226","1210 S Haynes Ave","Miles City","Montana","59301","406-2322582","false","false","false","false","false","4","","","Pilot.png"
1001448419,138,"Flying J",9522,447190,"42.66098","-112.20615","587 E US-30","McCammon","Idaho","83250","208-2549845","true","false","true","false","false","4","","","FlyingJ.png"
1001401035,138,"Flying J",9522,447190,"46.00767","-112.61094","122000 W Browns Gulch Rd","Butte","Montana","59701","406-7234325","true","false","false","false","false","8","","","FlyingJ.png"
1001416656,138,"Flying J",9522,447190,"44.27743","-105.49423","1810 S Douglas Hwy","Gillette","Wyoming","82718","307-6823562","true","false","false","false","false","4","","","FlyingJ.png"
1001416606,138,"Flying J",9522,447190,"42.85208","-106.27074","41 SE Wyoming Blvd","Casper","Wyoming","82609","307-4731750","true","false","true","false","false","4","","","FlyingJ.png"
1001500467,573,"Pilot",9522,447190,"46.00556","-112.61118","1000 Grizzly Trl","Butte","Montana","59701","406-7230088","false","false","true","false","false","10","","","Pilot.png"
1001499988,573,"Pilot",9522,447190,"45.64437","-109.24726","602 E 8th Ave N","Columbus","Montana","59019","406-3224833","true","false","false","false","false","7","","","Pilot.png"
1001458283,0,"Powder River Travel Plaza",9522,447190,"44.61849","-106.10331","3401 Upper Powder River Rd","Arvada","Wyoming","82831","307-7362350","false","false","false","false","false","2","","",""
1001401024,138,"Flying J",9522,447190,"47.47063","-111.35963","3715 31st St SW","Great Falls","Montana","59404","406-7610052","true","false","true","false","false","4","","","FlyingJ.png"
1005047289,0,"Broken Wheel Truck Stop",9522,447190,"42.73755","-105.34704","2332 E Richards St","Douglas","Wyoming","82633","307-3584444","false","false","false","false","false","1","","",""
1005047081,0,"Crossroads Travel Center",9522,447190,"46.95351","-114.13087","Truck Stop Rd","Missoula","Montana","59808","406-5492327","true","false","false","false","false","4","","",""
